latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
43.95,25.01,320.7,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289.3,0,N
44.226,23.083,312.9,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290,0,N
43.958,24.962,298.4,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,287.8,0,N
44.215,23.143,307.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.5,0,N
44.212,23.141,330.6,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,291,0,N
44.211,23.146,305.9,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290,0,N
44.207,23.177,313.2,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.6,0,N
44.257,22.727,344.2,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,293.1,0,N
44.199,23.159,317.8,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.7,0,N
44.198,23.164,309.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.4,0,N
44.195,23.11,320.7,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.1,0,N
44.192,23.109,324.7,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289.7,0,N
44.172,23.23,322.4,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,291.5,0,N
44.173,23.225,318.8,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.9,0,N
44,24.439,302,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289.5,0,N
44.169,23.229,319.1,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.9,0,N
43.996,24.438,313,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290,0,N
44.079,23.825,318,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.6,0,N
44.078,23.829,309.3,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290,0,N
45.145,9.941,367,0.5,0.7,2016-07-12,0015,N,nominal,1.0NRT,287.4,0,N
44.148,23.224,333.7,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,291.5,0,N
44.152,23.193,300.4,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.1,0,N
44.152,23.199,307.3,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.2,0,N
44.148,23.229,308.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.5,0,N
44.149,23.193,314.8,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.5,0,N
44.148,23.198,308.4,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.2,0,N
44.148,23.203,301.4,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.3,0,N
44.145,23.197,327.7,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.7,0,N
44.161,23.075,301.6,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.3,0,N
44.144,23.202,317.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.2,0,N
44.142,23.196,320.4,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.6,0,N
44.161,23.049,317.2,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.1,0,N
44.147,23.155,305.6,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.3,0,N
44.141,23.201,304.6,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289.8,0,N
44.104,23.467,315.6,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.8,0,N
44.1,23.471,331.2,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.8,0,N
44.134,23.199,304.6,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289.6,0,N
44.094,23.469,304.7,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.5,0,N
43.9,24.563,300.3,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,288,0,N
43.932,24.322,309.3,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,288.3,0,N
43.932,24.327,305.1,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,288,0,N
43.93,24.316,309.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,288.9,0,N
43.783,24.927,308.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.5,0,N
43.782,24.931,313.1,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290,0,N
43.942,23.774,299.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289.1,0,N
43.773,24.614,302.2,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289.6,0,N
43.141,27.463,341.4,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,291.3,0,N
43.475,25.4,299.1,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,287.3,0,N
43.611,24.127,302.6,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.3,0,N
43.61,24.132,319.2,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289.8,0,N
43.608,24.126,328.4,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289.6,0,N
43.607,24.131,367,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,291.8,0,N
43.606,24.136,318.3,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,288.8,0,N
43.908,21.512,313,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,292.8,0,N
43.502,24.109,299.2,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,288.8,0,N
43.501,24.114,305.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289.3,0,N
44.222,17.898,300.3,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,290.2,0,N
43.476,23.705,308.7,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,288.1,0,N
43.403,24.04,329.8,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.8,0,N
43.4,24.039,330.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,292.3,0,N
43.399,24.044,321.6,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,288,0,N
43.398,24.034,324.1,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.7,0,N
43.397,24.038,367,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,293.3,0,N
43.394,24.033,339.4,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,292,0,N
43.395,24.028,304.1,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290,0,N
43.405,23.866,323.9,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289.7,0,N
43.401,23.87,327.3,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,288.8,0,N
43.401,23.865,318.9,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,289,0,N
42.55,27.345,303.8,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,292.3,0,N
41.178,32.637,299.2,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,288.8,0,N
41.175,32.63,304.3,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,288,0,N
41.174,32.635,307.8,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,288.4,0,N
42.715,24.174,328.8,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,292.1,0,N
42.716,24.17,311.9,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.5,0,N
41.267,31.423,308.4,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,292.5,0,N
41.266,31.427,303.3,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,293.3,0,N
41.265,31.432,305.1,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,290.5,0,N
41.262,31.426,304.2,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,291.5,0,N
41.256,31.413,321.5,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,290.7,0,N
41.255,31.418,303.1,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,290.1,0,N
39.723,36.941,298.3,0.4,0.6,2016-07-12,0015,N,nominal,1.0NRT,281.4,0,N
39.723,36.94,297.5,0.4,0.6,2016-07-12,0015,N,nominal,1.0NRT,282,0,N
41.636,27.505,304.8,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,291.3,0,N
40.755,31.785,297.3,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,285.9,0,N
38.151,41.08,319.6,0.7,0.8,2016-07-12,0015,N,nominal,1.0NRT,290.2,0,N
38.151,41.083,312.5,0.7,0.8,2016-07-12,0015,N,nominal,1.0NRT,290.1,0,N
38.128,41.085,301.9,0.7,0.8,2016-07-12,0015,N,nominal,1.0NRT,291.5,0,N
41.021,28.558,322.5,0.5,0.4,2016-07-12,0015,N,nominal,1.0NRT,293.9,0,N
41.277,26.867,298,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,287.4,0,N
40.757,29.363,304.5,0.5,0.4,2016-07-12,0015,N,nominal,1.0NRT,292.2,0,N
37.922,40.052,307.6,0.6,0.7,2016-07-12,0015,N,nominal,1.0NRT,288.6,0,N
37.919,40.06,299.6,0.6,0.7,2016-07-12,0015,N,nominal,1.0NRT,288.7,0,N
37.913,40.056,309.2,0.6,0.7,2016-07-12,0015,N,nominal,1.0NRT,289,0,N
37.923,40.059,300,0.6,0.7,2016-07-12,0015,N,nominal,1.0NRT,288.3,0,N
37.917,40.056,310.7,0.6,0.7,2016-07-12,0015,N,nominal,1.0NRT,288.6,0,N
41.445,21.942,306.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,292.1,0,N
41.442,21.937,326.4,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.6,0,N
41.441,21.942,330.8,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,292.9,0,N
41.437,21.946,308.9,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,291.7,0,N
41.421,21.937,308.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,291.7,0,N
40.186,29.224,300.9,0.5,0.4,2016-07-12,0015,N,nominal,1.0NRT,290.7,0,N
37.742,38.456,302.6,0.5,0.7,2016-07-12,0015,N,nominal,1.0NRT,290.5,0,N
40.445,27.14,323,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,294.2,0,N
37.082,40.533,301.4,0.7,0.8,2016-07-12,0015,N,nominal,1.0NRT,291.3,0,N
41.808,15.339,303.1,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,292.2,0,N
41.046,21.532,302.5,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,291.1,0,N
41.585,15.493,302.8,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,291.9,0,N
41.58,15.492,309.8,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,292.8,0,N
39.485,30.041,301.3,0.6,0.4,2016-07-12,0015,N,nominal,1.0NRT,286.8,0,N
41.737,13.004,302.8,0.3,0.6,2016-07-12,0015,N,nominal,1.0NRT,292.3,0,N
41.277,15.607,312.7,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,293,0,N
37.396,37.154,299.2,0.5,0.7,2016-07-12,0015,N,nominal,1.0NRT,286,0,N
41.277,15.607,313.6,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,293,0,N
39.608,27.877,302.6,0.5,0.4,2016-07-12,0015,N,nominal,1.0NRT,291.8,0,N
41.245,15.773,317.2,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,292.4,0,N
37.393,37.151,303.7,0.5,0.7,2016-07-12,0015,N,nominal,1.0NRT,286,0,N
39.864,26.246,319.2,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,294.5,0,N
37.295,37.158,308.2,0.5,0.7,2016-07-12,0015,N,nominal,1.0NRT,292.2,0,N
40.285,23.443,303.2,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,292.4,0,N
37.293,37.155,305.3,0.5,0.7,2016-07-12,0015,N,nominal,1.0NRT,292.7,0,N
41.056,14.38,320.8,0.6,0.5,2016-07-12,0015,N,nominal,1.0NRT,294.1,0,N
41.054,14.381,319.1,0.6,0.5,2016-07-12,0015,N,nominal,1.0NRT,293.2,0,N
40.629,18.002,304.3,0.6,0.4,2016-07-12,0015,N,nominal,1.0NRT,294.1,0,N
40.518,17.209,318.7,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,297.1,0,N
40.515,17.198,307,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,296.5,0,N
40.51,17.212,311.1,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,296.1,0,N
40.506,17.211,338,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,297.8,0,N
40.509,17.177,309.5,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,294.6,0,N
40.505,17.216,311,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,296.9,0,N
40.502,17.206,335.5,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,296.9,0,N
40.501,17.215,312.3,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,295.5,0,N
40.5,17.208,332.1,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,296.9,0,N
40.501,17.203,311.3,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,295.8,0,N
37.024,36.129,307.5,0.4,0.6,2016-07-12,0015,N,nominal,1.0NRT,294.5,0,N
40.45,17.46,305.4,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,292.3,0,N
36.736,36.207,306.2,0.4,0.6,2016-07-12,0015,N,nominal,1.0NRT,295.5,0,N
36.72,36.2,318.4,0.4,0.6,2016-07-12,0015,N,nominal,1.0NRT,295,0,N
38.738,26.957,309.6,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,294.8,0,N
38.737,26.946,315.9,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,297.5,0,N
38.736,26.951,315.7,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,294.9,0,N
39.354,22.983,308.8,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,294.2,0,N
35.626,39.333,302,0.7,0.8,2016-07-12,0015,N,nominal,1.0NRT,291.1,0,N
36.868,34.76,306.3,0.4,0.6,2016-07-12,0015,N,nominal,1.0NRT,294.9,0,N
37.898,30.494,305,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,288.5,0,N
39.713,16.155,307.5,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,291.2,0,N
39.712,16.161,310.1,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,291.1,0,N
39.708,16.16,304.9,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,291.1,0,N
35.153,38.76,314.6,0.7,0.8,2016-07-12,0015,N,nominal,1.0NRT,291,0,N
35.15,38.76,309,0.7,0.8,2016-07-12,0015,N,nominal,1.0NRT,290.6,0,N
35.176,38.432,356.7,0.6,0.7,2016-07-12,0015,N,nominal,1.0NRT,293.1,0,N
37.254,30.442,302.8,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,291.9,0,N
38.567,23.296,330.7,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,296,0,N
38.563,23.295,306.7,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,295,0,N
35.735,36.191,349.7,0.5,0.7,2016-07-12,0015,N,nominal,1.0NRT,292.9,0,N
38.375,24.063,310.2,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,295.2,0,N
36.936,30.646,305.3,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,294.8,0,N
36.935,30.651,313,0.4,0.5,2016-07-12,0015,N,nominal,1.0NRT,296,0,N
38.13,23.525,325,0.4,0.4,2016-07-12,0015,N,nominal,1.0NRT,296,0,N
34.85,37.931,305.4,0.6,0.7,2016-07-12,0015,N,nominal,1.0NRT,288.2,0,N
34.848,37.937,298.3,0.6,0.7,2016-07-12,0015,N,nominal,1.0NRT,288,0,N
34.852,37.933,311.1,0.6,0.7,2016-07-12,0015,N,nominal,1.0NRT,288.7,0,N
34.972,35.893,308.9,0.5,0.7,2016-07-12,0015,N,nominal,1.0NRT,295.5,0,N
34.716,36.638,303.9,0.5,0.7,2016-07-12,0015,N,nominal,1.0NRT,292,0,N
37.938,12.591,340.4,0.3,0.6,2016-07-12,0015,N,nominal,1.0NRT,292.3,0,N
37.938,12.595,322.8,0.3,0.6,2016-07-12,0015,N,nominal,1.0NRT,291.1,0,N
37.752,14.997,298.8,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,286.9,0,N
37.747,15.001,305.3,0.5,0.5,2016-07-12,0015,N,nominal,1.0NRT,286.6,0,N
37.843,12.751,320.7,0.3,0.6,2016-07-12,0015,N,nominal,1.0NRT,293,0,N
37.831,12.847,302.7,0.3,0.6,2016-07-12,0015,N,nominal,1.0NRT,291.4,0,N
67.167,56.699,337.2,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,287.7,0,D
66.952,56.656,337.8,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,285.7,0,D
66.768,56.188,335.3,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,289.1,0,D
66.313,14.176,303.1,0.4,0.6,2016-07-12,0010,N,nominal,1.0NRT,282.8,0,N
65.769,24.196,328.7,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,287.4,0,N
65.77,24.186,310,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,285.9,0,N
65.768,24.19,335.3,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,286.5,0,N
65.768,24.181,296.1,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,286,0,N
65.764,24.179,298.4,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,285.2,0,N
65.763,24.189,307.5,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,289,0,N
65.563,22.223,336,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,285.8,0,N
65.563,22.212,308.9,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,283.7,0,N
65.562,22.233,308.9,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,284.1,0,N
65.566,22.218,309.8,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,284.2,0,N
65.566,22.229,296,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,285.8,0,N
65.561,22.227,332.3,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,283.8,0,N
65.562,22.217,307.8,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,283.4,0,N
64.648,24.437,313.8,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,284.4,0,N
64.645,24.426,304.8,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,284.5,0,N
59.987,46.418,339.1,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,283.2,0,D
60.716,42.003,302.4,0.5,0.4,2016-07-12,0010,N,nominal,1.0NRT,283.2,0,N
61.985,34.257,306.3,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,284.7,0,N
60.956,34.296,299.5,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,280.9,0,N
58.998,43.155,299.7,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,281.4,0,N
58.766,42.719,335.1,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,285,0,N
58.762,42.716,332.2,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,282.8,0,N
58.764,42.71,297.5,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,282.3,0,N
59.149,37.868,342.3,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,290.6,0,N
59.152,37.838,306.5,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,286.8,0,N
59.15,37.845,308.6,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,286.5,0,N
59.149,37.852,302.6,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,286.9,0,N
59.146,37.866,295,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,284.8,0,N
59.143,37.88,296.7,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,286.1,0,N
59.148,37.835,311.7,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,285.9,0,N
59.146,37.849,310.5,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,287.9,0,N
59.142,37.847,308.1,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,286.6,0,N
59.143,37.823,299.9,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,284.7,0,N
59.139,37.844,303.5,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,286.9,0,N
59.141,37.813,316.5,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,284.7,0,N
59.137,37.835,296.8,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,286.2,0,N
59.135,37.825,323.8,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,286.2,0,N
59.134,37.792,304.2,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,284.1,0,N
59.133,37.799,307.4,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,283.6,0,N
59.129,37.82,314.9,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,287.1,0,N
59.131,37.789,321.4,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,284.4,0,N
59.13,37.796,327.2,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,283.9,0,N
59.912,32.359,300.5,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,284.4,0,N
58.415,40.314,303.9,0.5,0.4,2016-07-12,0010,N,nominal,1.0NRT,282.3,0,N
59.531,34.15,298.9,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,282.7,0,N
59.53,34.142,295.9,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,283.2,0,N
59.529,34.149,314.7,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,285.6,0,N
59.522,34.166,310.7,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,287.5,0,N
57.278,43.736,331.1,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,280.6,0,N
54.816,51.397,302.8,0.5,0.7,2016-07-12,0010,N,nominal,1.0NRT,280.4,0,N
58.812,36.499,299.5,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,279.7,0,N
60.288,22.289,313.1,0.4,0.5,2016-07-12,0010,N,nominal,1.0NRT,284.1,0,N
57.552,39.757,302.1,0.5,0.4,2016-07-12,0010,N,nominal,1.0NRT,285.7,0,N
60.135,16.18,297.9,0.3,0.6,2016-07-12,0010,N,nominal,1.0NRT,281.9,0,N
52.236,54.114,309.4,0.8,0.8,2016-07-12,0010,N,nominal,1.0NRT,282.8,0,N
52.232,54.124,308.9,0.8,0.8,2016-07-12,0010,N,nominal,1.0NRT,282.9,0,N
52.23,54.107,299.1,0.8,0.8,2016-07-12,0010,N,nominal,1.0NRT,282.5,0,N
52.486,53.275,313.4,0.7,0.8,2016-07-12,0010,N,nominal,1.0NRT,282.6,0,N
52.078,53.355,332.4,0.7,0.8,2016-07-12,0010,N,nominal,1.0NRT,283.6,0,N
52.074,53.365,301.2,0.7,0.8,2016-07-12,0010,N,nominal,1.0NRT,282.2,0,N
52.078,53.365,331.7,0.7,0.8,2016-07-12,0010,N,nominal,1.0NRT,282.9,0,N
52.082,53.355,295.3,0.7,0.8,2016-07-12,0010,N,nominal,1.0NRT,282.8,0,N
51.847,53.81,308.9,0.8,0.8,2016-07-12,0010,N,nominal,1.0NRT,283.2,0,N
52.604,51.882,301.9,0.6,0.7,2016-07-12,0010,N,nominal,1.0NRT,284.1,0,N
52.605,51.889,297.6,0.6,0.7,2016-07-12,0010,N,nominal,1.0NRT,283.6,0,N
52.643,51.604,308,0.6,0.7,2016-07-12,0010,N,nominal,1.0NRT,284.1,0,N
52.644,51.359,301.9,0.6,0.7,2016-07-12,0010,N,nominal,1.0NRT,282.7,0,N
52.645,51.36,304.2,0.6,0.7,2016-07-12,0010,N,nominal,1.0NRT,282.6,0,N
54.446,45.878,295.2,0.3,0.6,2016-07-12,0010,N,nominal,1.0NRT,285,0,N
54.443,45.869,311.4,0.3,0.6,2016-07-12,0010,N,nominal,1.0NRT,284.5,0,N
54.446,45.872,310.2,0.3,0.6,2016-07-12,0010,N,nominal,1.0NRT,285.3,0,N
54.444,45.876,301,0.3,0.6,2016-07-12,0010,N,nominal,1.0NRT,285,0,N
54.447,45.849,295.7,0.3,0.6,2016-07-12,0010,N,nominal,1.0NRT,283.7,0,N
52.284,51.443,321.6,0.6,0.7,2016-07-12,0010,N,nominal,1.0NRT,283.7,0,N
52.288,51.434,298.2,0.6,0.7,2016-07-12,0010,N,nominal,1.0NRT,283,0,N
52.288,51.441,301.7,0.6,0.7,2016-07-12,0010,N,nominal,1.0NRT,283.9,0,N
52.283,51.434,316.4,0.6,0.7,2016-07-12,0010,N,nominal,1.0NRT,283.1,0,N
52.013,51.687,296.1,0.7,0.8,2016-07-12,0010,N,nominal,1.0NRT,282.8,0,N
52.012,51.686,296.3,0.7,0.8,2016-07-12,0010,N,nominal,1.0NRT,282.6,0,N
58.683,17.134,302.6,0.6,0.6,2016-07-12,0010,N,nominal,1.0NRT,283.1,0,N
58.673,17.133,298.9,0.6,0.6,2016-07-12,0010,N,nominal,1.0NRT,283.9,0,N
51.773,50.435,307.4,0.6,0.7,2016-07-12,0010,N,nominal,1.0NRT,282.5,0,N
51.773,50.441,299.7,0.6,0.7,2016-07-12,0010,N,nominal,1.0NRT,282.4,0,N
57.709,18.805,304.3,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,285.8,0,N
51.239,45.483,302.8,0.4,0.6,2016-07-12,0010,N,nominal,1.0NRT,280,0,N
51.234,45.479,305.2,0.4,0.6,2016-07-12,0010,N,nominal,1.0NRT,280.1,0,N
51.236,45.481,316.9,0.4,0.6,2016-07-12,0010,N,nominal,1.0NRT,280.9,0,N
52.556,39.614,310.6,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,269.6,0,N
52.547,39.63,338.8,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,271.7,0,N
52.557,39.592,295,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,268.7,0,N
52.546,39.637,311.9,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,270.6,0,N
52.547,39.615,298.5,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,268.3,0,N
52.543,39.628,308.5,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,272,0,N
52.552,39.574,339.5,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,272.2,0,N
52.538,39.631,330.8,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,272.3,0,N
52.541,39.618,298.6,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,270.1,0,N
50.857,45.193,314.6,0.4,0.6,2016-07-12,0010,N,nominal,1.0NRT,272.6,0,N
52.489,39.485,302.4,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,270,0,N
52.492,39.488,298,0.5,0.5,2016-07-12,0010,N,nominal,1.0NRT,270.3,0,N
50.854,45.192,311.8,0.4,0.6,2016-07-12,0010,N,nominal,1.0NRT,269.5,0,N
50.907,44.533,302.7,0.4,0.6,2016-07-12,0010,N,nominal,1.0NRT,279.7,0,N
54.146,28.324,302.1,0.4,0.4,2016-07-12,0010,N,nominal,1.0NRT,275.7,0,N
